DATA COMPETÊNCIA,DATA CAIXA,DESCRIÇÃO,VALOR,CONTA,POTE,CATEGORIA,SUBCATEGORIA,OBSERVAÇÃO,PARCELAS,N PARCELA,NATUREZA,AUTOMÁTICO
2024-10-23,2024-11-17,K Dantas Padaria E Con,-18.76,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2025-02-21,2025-03-17,Daniel Lucas,-13.5,CC ITAU BLACK,Descobrir,Descobrir,Descobrir,,1,1,VARIÁVEL,NÃO
2024-10-22,2024-10-22,PIX TRANSF HUGO TA22/10,51.0,ITAÚ,Investimentos,RA Mall,Investimentos - RA Mall,,1,1,FIXO,NÃO
2024-10-22,2024-10-22,PIX TRANSF Rubens 22/10,-5.0,ITAÚ,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-22,2024-10-22,PIX QRS MARCIO EUGE22/10,-30.0,ITAÚ,Despesas Básicas,Diversão,Despesas Básicas - Diversão,,1,1,FIXO,NÃO
2024-10-22,2024-10-22,PIX TRANSF ANDREW 22/10,-682.0,ITAÚ,Despesas Básicas,Energia e Água,Despesas Básicas - Energia e Água,,1,1,FIXO,NÃO
2024-10-22,2024-11-17,Tap Web Vip,252.67,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,1,1,FIXO,NÃO
2024-10-22,2024-11-17,Oggi Sorvetes,-4.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-22,2024-11-17,Oggi Sorvetes,-4.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-22,2024-11-17,Oggi Sorvetes,-4.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-22,2024-11-17,Oggi Sorvetes,-4.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-22,2024-11-17,Padaria Canaa,-4.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-22,2024-12-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,2,FIXO,NÃO
2024-10-22,2024-11-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,1,FIXO,NÃO
2024-10-22,2024-10-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,12,FIXO,NÃO
2024-10-22,2024-09-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,11,FIXO,NÃO
2024-10-22,2024-08-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,10,FIXO,NÃO
2024-10-22,2024-07-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,9,FIXO,NÃO
2024-10-22,2024-06-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,8,FIXO,NÃO
2024-10-22,2024-05-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,7,FIXO,NÃO
2024-10-22,2024-11-17,Tap Web Vip 01/10,-50.57,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,10,1,FIXO,NÃO
2024-10-22,2024-12-17,Tap Web Vip 01/10,-50.57,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,10,2,FIXO,NÃO
2024-10-22,2025-01-17,Tap Web Vip 01/10,-50.57,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,10,3,FIXO,NÃO
2024-07-25,2025-03-17,Ferreira Costa 01/10,-100.0,CC ITAU BLACK,Investimentos,RA Mall,,,10,8,VARIÁVEL,NÃO
2024-10-22,2025-04-17,Tap Web Vip 01/10,-50.57,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,10,6,FIXO,NÃO
2024-10-22,2025-05-17,Tap Web Vip 01/10,-50.57,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,10,7,FIXO,NÃO
2024-10-22,2025-06-17,Tap Web Vip 01/10,-50.57,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,10,8,FIXO,NÃO
2024-10-22,2025-07-17,Tap Web Vip 01/10,-50.57,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,10,9,FIXO,NÃO
2024-10-22,2025-08-17,Tap Web Vip 01/10,-50.57,CC ITAU BLACK,Despesas Básicas,Férias,Despesas Básicas - Férias,,10,10,FIXO,NÃO
2024-10-22,2024-04-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,6,FIXO,NÃO
2024-10-22,2024-03-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,5,FIXO,NÃO
2024-10-22,2024-02-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,4,FIXO,NÃO
2024-10-22,2024-01-07,COMPRA EM EC(ELEDILUMINACAO,-48.71,CC MPAGO,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,12,3,FIXO,NÃO
2024-10-22,2024-11-17,Posto Jacutinga Pipa,-150.0,CC ITAU BLACK,Despesas Básicas,Transporte,Despesas Básicas - Transporte,,1,1,FIXO,NÃO
2024-10-21,2024-10-21,PIX TRANSF ESGMAX 20/10,3000.0,ITAÚ,Receitas,Salário Bonor,Receitas - Salário Bonor,,1,1,FIXO,NÃO
2024-10-21,2024-10-21,PIX TRANSF ESGMAX 21/10,750.0,ITAÚ,Receitas,Salário Bonor,Receitas - Salário Bonor,,1,1,FIXO,NÃO
2024-10-21,2024-10-21,SEGURO CARTAO,-21.7,ITAÚ,Despesas Básicas,Seguro,Despesas Básicas - Seguro,,1,1,FIXO,NÃO
2024-10-21,2024-10-21,PIX TRANSF CEBUDV 20/10,-171.5,ITAÚ,Doação,UDV,Doação - UDV,,1,1,FIXO,NÃO
2024-10-21,2024-10-21,PAG TIT INT 001,-193.81,ITAÚ,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,1,1,FIXO,NÃO
2024-10-21,2024-10-21,PIX TRANSF RAFAEL 20/10,-200.0,ITAÚ,Transferência entre contas,Transferência entre contas,Transferência entre contas - Transferência entre contas,,1,1,FIXO,NÃO
2024-10-21,2024-10-21,PIX TRANSF 50.194.20/10,-500.0,ITAÚ,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-21,2024-10-21,PIX TRANSF 50.194.20/10,-700.0,ITAÚ,Investimentos,RA Mall,Investimentos - RA Mall,,1,1,FIXO,NÃO
2024-10-21,2024-10-21,PIX TRANSF DENNIS 21/10,-782.7,ITAÚ,Despesas Básicas,Folha,Despesas Básicas - Folha,,1,1,FIXO,NÃO
2024-10-21,2024-11-17,Supermer Leve Mais,-8.97,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-21,2024-11-17,Sr Churros,-19.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-21,2024-11-17,Iof Compra Internaciona,-20.38,CC ITAU BLACK,Descobrir,Descobrir,Descobrir - Descobrir,,1,1,FIXO,NÃO
2024-10-21,2024-11-17,Sr Croissant,-22.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-21,2024-11-17,Severina Sergio Guede,-25.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-21,2024-11-17,Mp *edinardo,-72.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-21,2024-11-17,Europag*so Alegria Res,-132.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-21,2024-11-17,Edreams Prime,-465.58,CC ITAU BLACK,Despesas Básicas,Assinaturas,Despesas Básicas - Assinaturas,,1,1,FIXO,NÃO
2024-10-21,2024-12-17,Edreams Prime,-465.58,CC ITAU BLACK,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-10-21,2024-10-21,Transfe PixRem: Rafael Bezerra de Abr 20/10,200.0,Bradesco,Transferência entre contas,Transferência entre contas,Transferência entre contas - Transferência entre contas,,1,1,FIXO,NÃO
2024-10-20,2024-11-17,Cicchetti Pipa,-303.7,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-19,2024-11-17,Midwest,-10.0,CC ITAU BLACK,Despesas Básicas,Transporte,Despesas Básicas - Transporte,,1,1,FIXO,NÃO
2024-10-19,2024-11-17,Medeiros Verejo De Ali,-17.8,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-19,2024-11-17,Leandrodo,-28.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-19,2024-11-07,MERCADO LIVRE(EBENEZERARTI,-38.98,CC MPAGO,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-19,2024-11-07,MERCADO LIVRE*MAVIIMPORTS,-49.71,CC MPAGO,Despesas Básicas,Compras Eletrônico,Despesas Básicas - Compras Eletrônico,,1,1,FIXO,NÃO
2024-10-19,2024-11-07,MERCADO LIVRE*PABLO,-103.55,CC MPAGO,Despesas Básicas,Saúde,Despesas Básicas - Saúde,,1,1,FIXO,NÃO
2024-10-19,2024-11-17,Maia E Tavares Ltda,-52.02,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-18,2024-10-18,PIX TRANSF MARIA M18/10,-18.0,ITAÚ,Descobrir,Descobrir,Descobrir - Descobrir,,1,1,FIXO,NÃO
2024-10-18,2024-10-18,PIX QRS Maria da Pe18/10,-95.0,ITAÚ,Descobrir,Descobrir,Descobrir - Descobrir,,1,1,FIXO,NÃO
2024-10-18,2024-10-18,PIX TRANSF OZAIR P18/10,-100.0,ITAÚ,Investimentos,RA Mall,Investimentos - RA Mall,,1,1,FIXO,NÃO
2024-10-18,2024-10-18,PIX TRANSF MARIA R18/10,-319.0,ITAÚ,Descobrir,Descobrir,Descobrir - Descobrir,,1,1,FIXO,NÃO
2024-10-18,2024-10-18,PIX TRANSF 50.194.18/10,-326.99,ITAÚ,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-18,2024-10-18,PIX TRANSF FARMACI18/10,-360.0,ITAÚ,Despesas Básicas,Saúde,Despesas Básicas - Saúde,,1,1,FIXO,NÃO
2024-10-18,2024-11-17,Oggi Sorvetes,-6.5,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-18,2024-11-17,Posto Umari Ltda,-15.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-18,2024-11-17,Jolie,-36.3,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,PIX TRANSF ESGMAX 17/10,6200.0,ITAÚ,Receitas,Salário Bonor,Receitas - Salário Bonor,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,PIX TRANSF ESGMAX 17/10,150.0,ITAÚ,Receitas,Salário Bonor,Receitas - Salário Bonor,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,PIX QRS MERCADOPAGO17/10,-50.82,ITAÚ,Empréstimos,Encontro de contas Cartão,Empréstimos - Encontro de contas Cartão,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,PIX QRS RECEITA FED17/10,-104.13,ITAÚ,Despesas Básicas,Impostos Empresas,Despesas Básicas - Impostos Empresas,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,PIX TRANSF MARCELO17/10,-120.0,ITAÚ,Investimentos,RA Mall,Investimentos - RA Mall,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,PIX TRANSF MARCIO 17/10,-150.0,ITAÚ,Despesas Básicas,Diversão,Despesas Básicas - Diversão,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,PIX TRANSF RAFAEL 17/10,-150.0,ITAÚ,Transferência entre contas,Transferência entre contas,Transferência entre contas - Transferência entre contas,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,PIX TRANSF DENYS G17/10,-343.1,ITAÚ,Investimentos,RA Mall,Investimentos - RA Mall,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,PIX TRANSF HUGO TA17/10,-500.0,ITAÚ,Investimentos,RA Mall,Investimentos - RA Mall,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,INT PERS BLACK,-4194.06,ITAÚ,Empréstimos,Encontro de contas Cartão,Empréstimos - Encontro de contas Cartão,,1,1,FIXO,NÃO
2024-12-31,2025-02-06,Pg *ton (04/12),-0.38,CC Itau Master,Despesas Básicas,Assinaturas,,,9,1,VARIÁVEL,NÃO
2024-12-31,2025-02-06,Iof De Financiamento,-16.24,CC Itau Master,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-10-17,2024-11-07,COMPRA EM MATERIAL DE CONST,-55.0,CC MPAGO,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-17,2024-10-17,Conta AguaCaern/rn-07688369,-182.22,Bradesco,Despesas Básicas,Energia e Água,Despesas Básicas - Energia e Água,,1,1,FIXO,NÃO
2024-10-17,2024-11-05,OGGI SORVETES,-4.0,CC Bradesco,Despesas Básicas,Seguro,Despesas Básicas - Seguro,1,1,1,FIXO,NÃO
2024-10-17,2024-11-05,OGGI SORVETES,-8.0,CC Bradesco,Despesas Básicas,Seguro,Despesas Básicas - Seguro,1,1,1,FIXO,NÃO
2024-10-17,2024-11-05,OGGI SORVETES,-16.0,CC Bradesco,Despesas Básicas,Seguro,Despesas Básicas - Seguro,1,1,1,FIXO,NÃO
2024-10-17,2024-11-05,POSTO LAIS XXI,-321.6,CC Bradesco,Despesas Básicas,Transporte,Despesas Básicas - Transporte,1,1,1,FIXO,NÃO
2024-10-16,2024-10-16,PIX TRANSF MARCELO16/10,-50.0,ITAÚ,Investimentos,RA Mall,Investimentos - RA Mall,,1,1,FIXO,NÃO
2024-10-16,2024-10-16,PIX TRANSF VERONIC16/10,-311.0,ITAÚ,Investimentos,RA Mall,Investimentos - RA Mall,,1,1,FIXO,NÃO
2024-10-16,2024-10-16,PIX TRANSF CRISTOV16/10,-500.0,ITAÚ,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-12-17,2025-02-06,Ferreira Costa 01/03,-51.82,CC Itau Master,Despesas Básicas,Despesas Casa,,,3,2,,NÃO
2024-10-16,2024-11-05,OGGI SORVETES,-36.0,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-16,2024-11-05,BRADESCO AUTO RE,-280.71,CC Bradesco,Despesas Básicas,Seguro,Despesas Básicas - Seguro,1,1,1,FIXO,NÃO
2024-10-15,2024-10-15,PIX TRANSF ESGMAX 15/10,2000.0,ITAÚ,Receitas,Salário Bonor,Receitas - Salário Bonor,,1,1,FIXO,NÃO
2024-10-15,2024-10-15,PIX TRANSF MOISES 15/10,-12.0,ITAÚ,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-15,2024-10-15,PIX TRANSF FENELON15/10,-805.0,ITAÚ,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-15,2024-10-15,PIX TRANSF FELIPPE15/10,-1167.0,ITAÚ,Investimentos,RA Mall,Investimentos - RA Mall,,1,1,FIXO,NÃO
2024-10-15,2024-10-15,PIX TRANSF FELIPE 15/10,-1230.96,ITAÚ,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,1,1,FIXO,NÃO
2024-10-15,2024-10-15,Tarifa BancariaPrime Classica 2,-82.0,Bradesco,Despesas Básicas,Despesas Bancárias,Despesas Básicas - Despesas Bancárias,,1,1,FIXO,NÃO
2024-10-15,2024-11-05,OGGI SORVETES,-4.0,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-15,2024-11-05,OGGI SORVETES,-7.0,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-15,2024-11-05,AmazonPrimeBR,-19.9,CC Bradesco,Despesas Básicas,Assinaturas,Despesas Básicas - Assinaturas,1,1,1,FIXO,NÃO
2024-10-15,2024-11-05,NORDESTAO CID JARDIM ( 01/03 ),-101.12,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,3,1,1,FIXO,NÃO
2024-10-15,2024-12-05,NORDESTAO CID JARDIM ( 01/03 ),-101.12,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,3,2,1,FIXO,NÃO
2024-10-15,2025-01-05,NORDESTAO CID JARDIM ( 01/03 ),-101.12,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,3,3,1,FIXO,NÃO
2024-10-14,2024-10-14,PIX TRANSF Claudio13/10,94.0,ITAÚ,Descobrir,Descobrir,Descobrir - Descobrir,,1,1,FIXO,NÃO
2024-10-14,2024-10-14,PIX TRANSF CARLOS 14/10,-32.0,ITAÚ,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-14,2024-10-14,PIX TRANSF Francis12/10,-150.0,ITAÚ,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-14,2024-10-14,PIX TRANSF OUTGO14/10,-303.0,ITAÚ,Investimentos,Dharma,Investimentos - Dharma,,1,1,FIXO,NÃO
2024-10-14,2024-10-14,PIX TRANSF MALCA E14/10,-339.0,ITAÚ,Investimentos,RA Imóveis,Investimentos - RA Imóveis,,1,1,FIXO,NÃO
2024-10-13,2024-11-05,MIDWEST,-10.0,CC Bradesco,Despesas Básicas,Transporte,Despesas Básicas - Transporte,1,1,1,FIXO,NÃO
2024-10-13,2024-11-05,BacioDiLatte,-37.95,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-13,2024-11-05,ZEH COZINHA,-96.5,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-13,2024-11-05,ZEH COZINHA,-135.0,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-12,2025-10-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,12,FIXO,NÃO
2024-10-12,2025-09-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,11,FIXO,NÃO
2024-10-12,2025-08-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,10,FIXO,NÃO
2024-10-12,2025-07-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,9,FIXO,NÃO
2024-10-12,2025-06-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,8,FIXO,NÃO
2024-10-12,2025-05-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,7,FIXO,NÃO
2024-10-12,2025-04-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,6,FIXO,NÃO
2024-10-12,2025-03-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,5,FIXO,NÃO
2024-10-12,2025-02-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,4,FIXO,NÃO
2024-10-12,2025-01-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,3,FIXO,NÃO
2024-10-12,2024-12-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,2,FIXO,NÃO
2024-10-12,2024-11-07,MP*PULSAR,-18.75,CC MPAGO,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,12,1,FIXO,NÃO
2024-10-12,2024-11-07,MERCADOLIVRE*ORALINNE,-98.59,CC MPAGO,Despesas Básicas,Saúde,Despesas Básicas - Saúde,,1,1,FIXO,NÃO
2024-10-12,2024-11-05,CAFE DA PRACA,-8.0,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-12,2024-11-05,MV - NATAL SHOPPING,-11.0,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-12,2024-11-05,ANCAR NORDESTE ESTACIO,-15.0,CC Bradesco,Despesas Básicas,Transporte,Despesas Básicas - Transporte,1,1,1,FIXO,NÃO
2024-10-12,2024-11-05,CAMAROES NATAL SHOPPIN,-79.64,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-11,2024-10-11,DEP DINHEIRO ATM,1400.0,ITAÚ,Receitas,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-10-11,2024-10-11,PIX TRANSF Maria I11/10,-33.0,ITAÚ,Descobrir,Descobrir,Descobrir - Descobrir,,1,1,FIXO,NÃO
2024-10-11,2024-10-11,PIX TRANSF DANIEL 11/10,-854.0,ITAÚ,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-11,2024-10-11,PIX TRANSF JOSE MI11/10,-1000.0,ITAÚ,Empréstimos,Fundo Rafael,Empréstimos - Fundo Rafael,,1,1,FIXO,NÃO
2024-10-11,2024-11-05,HSH NATAL,-288.83,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-11,2024-11-05,JOAO PEREIRA DA SILVA,-310.67,CC Bradesco,Descobrir,Descobrir,Descobrir - Descobrir,1,1,1,FIXO,NÃO
2024-10-10,2024-11-05,Multa sobre saldo rotativo em atraso,-6.97,CC SAMS,Empréstimos,Juros Conta Corrente,Empréstimos - Juros Conta Corrente,,1,1,FIXO,NÃO
2024-10-10,2024-11-17,Espetao do Carlao,-10.0,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-10,2024-11-05,O BARATAO MATRIZ,-100.16,CC SAMS,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-10,2024-11-05,MAR VERMELHO NATAL,-299.68,CC SAMS,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-10,2024-11-05,CRF 4943 NTS SAMS CLUB NA,-376.27,CC SAMS,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-10,2024-10-10,Transfe PixRem: Rafael Bezerra de Abr 10/10,500.0,Bradesco,Transferência entre contas,Transferência entre contas,Transferência entre contas - Transferência entre contas,,1,1,FIXO,NÃO
2024-10-10,2024-10-10,Pagto CobrancaBradesco Seg-resid/outros,-133.36,Bradesco,Despesas Básicas,Seguro,Despesas Básicas - Seguro,,1,1,FIXO,NÃO
2024-10-10,2024-10-10,PIX TRANSF WERLEY 10/10,2150.0,ITAÚ,Receitas,RA Mall,Receitas - RA Mall,,1,1,FIXO,NÃO
2024-10-10,2024-10-10,PIX TRANSF SELTON 10/10,1600.0,ITAÚ,Receitas,RA Mall,Receitas - RA Mall,,1,1,FIXO,NÃO
2024-10-10,2024-10-10,PIX TRANSF RAFAEL 10/10,-500.0,ITAÚ,Transferência entre contas,Transferência entre contas,Transferência entre contas - Transferência entre contas,,1,1,FIXO,NÃO
2024-10-10,2024-10-10,PIX TRANSF FENELON10/10,-764.0,ITAÚ,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-10,2024-10-10,AUTOPERSONNALITE,-2005.21,ITAÚ,Empréstimos,Capital Giro Mercedes,Empréstimos - Capital Giro Mercedes,,1,1,FIXO,NÃO
2024-10-10,2024-11-05,LeandroDo,-39.5,CC Bradesco,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,1,1,1,FIXO,NÃO
2024-10-09,2024-10-09,PIX TRANSF HARMONI09/10,7700.0,ITAÚ,Empréstimos,Fundo Rafael,Empréstimos - Fundo Rafael,,1,1,FIXO,NÃO
2024-10-09,2024-10-09,PIX TRANSF Jair De09/10,586.0,ITAÚ,Empréstimos,Terceiros,Empréstimos - Terceiros,,1,1,FIXO,NÃO
2024-10-09,2024-10-09,PIX TRANSF WERLEY 09/10,225.0,ITAÚ,Despesas Terceiros,Terceiros,Despesas Terceiros - Terceiros,,1,1,FIXO,NÃO
2024-10-09,2024-10-09,PIX TRANSF VALCIEN09/10,-3.0,ITAÚ,Despesas Básicas,Transporte,Despesas Básicas - Transporte,,1,1,FIXO,NÃO
2024-10-09,2024-10-09,PIX TRANSF MARIA C09/10,-43.0,ITAÚ,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-09,2024-10-17,Curio Praia,-19.8,CC ITAU BLACK,Despesas Básicas,Alimentação,Despesas Básicas - Alimentação,,1,1,FIXO,NÃO
2024-10-09,2024-11-07,MERCADOLIVRE*TREVIZO,-77.82,CC MPAGO,Despesas Básicas,Saúde,Despesas Básicas - Saúde,,1,1,FIXO,NÃO
2024-10-09,2024-10-09,PIX TRANSF DANIEL 09/10,-69.0,ITAÚ,Despesas Básicas,Despesas Casa,Despesas Básicas - Despesas Casa,,1,1,FIXO,NÃO
2024-10-09,2024-10-09,PIX QRS CAIXA ECONO09/10,-117.16,ITAÚ,Descobrir,Descobrir,Descobrir - Descobrir,,1,1,FIXO,NÃO
2024-10-09,2024-10-09,PIX QRS BANCO CSF09/10,-348.39,ITAÚ,Empréstimos,Encontro de contas Cartão,Empréstimos - Encontro de contas Cartão,,1,1,FIXO,NÃO
